asin,parent_asin,rating,title,text,timestamp,verified_purchase,helpful_vote
B098JX1V49,B098JX1V49,4.0,Seems to Help,"My husband was an acne sufferer before I knew him, and still gets some problem areas on his back from sitting and getting all sweaty in his office chair. I thought maybe this would help. His skin does seem to bring out the big guns when it comes to attacking ingrown hairs and any other perceived foreign substance.<br /><br />And I have to say, upon the two-minute inspection I was allowed, it actually does seem to be helping. Even though it's not like he's using it regularly - actually, he uses it whenever I'm allowed to spray it on him after his shower and before he goes to bed. I'd say I manage to get to him about three times a week. And the impact appears, to me, to be noticeable, and beneficial - there are several problem areas that are now looking quite subdued and normal.<br /><br />I can only imagine what his overall back might look like, if he would just let me do it twice a day every day.",1634149039100,False,0
B00Q0OZWSU,B00Q0OZWSU,4.0,nice packaging and the product is very attractive.,These kinda resemble the brand name brushes starting with an &#34;S&#34;...I just received these two days ago and they are &#34;airing&#34; out so I cannot give a true review yet.  I will write a review later.,1469460633000,True,0
B09MP4XQ6Z,B09MP4XQ6Z,1.0,Not available through Prime,Ordered through their site weeks ago. Didn't realize it would take weeks to get here. Ordered from here instead because it said it would be here in two days with prime. Item never shipped,1655473657656,True,0
B07F7WQCHL,B07F7WQCHL,5.0,Good quality especially for the price,Easy to use and comfortable. These stay in place all day. I wear one almost every day and get compliments all the time. The colors in the picture are the actual colors they send so that’s refreshing unlike some of the other sellers on here.,1557787705300,True,0
B07TJGTQVJ,B07TJGTQVJ,5.0,"Clean, strong, refreshing","From the first time I opened it, it hit me like a breath of fresh air. It smells very familiar to me. Reminds me of someone that wore Tova. I loved it until my Mom said, ""what is that strong smell? Like an air freshener""? I still really like it but, it definitely smells like a fabric softener sheet. LOL I do not mind and will wear it everyday.",1599971110682,True,7
B01N1GCD8D,B01N1GCD8D,4.0,tiny problems,"Perfect size for our 9yo, but several of the pearls and rhinestones had fallen off in the package. We will glue them back, but a little annoying. Otherwise, a good costume accessory.",1666631780309,True,0
B01N32VJJK,B01N32VJJK,3.0,Doesn't last  all day,"smells nice,  but it  doesn't last  all  day , you can see residue in your armpit ---- and idk how many this applies to,  but I seem to be getting an  allergic  reaction to it",1564808295098,True,0
B06XRZ6Q4Z,B06XRZ6Q4Z,4.0,Very good once you learn how to lather it,"This is a very good soap with a bit of a learning curve when lathering. The scent is pleasant. The shave is very good. The trick is to pre-soak the soap and then remove all the water from the bowl. The brush should be damp but not soaked. If you fiddle with it and get the preparation process down, this can work very well. It's more work than other soaps of similar quality, so 4 stars.",1672845547044,True,1
B09V1WFGFX,B09V1WFGFX,4.0,Great soothing smell,Leaves you feeling clean and smelling good. The scent doesn’t last on your skin and I can’t say it’s super moisturizing. However I would repurchase and explore their other products.,1673095830299,True,1
B07WF71QCS,B07WF71QCS,1.0,poor quality,"these are really cute and the perfect size for my 3 year old, but after less than a month and minimal wear they are already broken. disappointed bc it’s past the return window and 3 are broken.",1603905275104,True,0
B01IA9CP7I,B01IA9CP7I,5.0,Great product for curls!,I absolutely love this leave in conditioner. It's always been my favorite and my local Walmart hasn't had them in stock. So when I stumbled on this deal for 4 bottles I was very excited.,1614874837657,True,0
B07MY3H87Y,B07MY3H87Y,3.0,Good customer service,"Customer service is excellent! There was a shopping problem and seller sent out two free packs! They came from amazon warehouse instead of china so i could get them quicker, however the ones that came where darker and better quality then the ones i originally bought. (I ended up tracking the shippment and picking them up at post office) . the ones i purchased didnt hold up very well after dying. Neither packs of hair were very full. The haor is very sparce on the weft. Alot less than I've ever seen with tape ins and I've used them for over a year now. I haven't washed the new ones yet and will update when i do. So far so good except for the thinness of the hair. It is suggested to use two to three packs bit with these you'll need 3 or 4. This is hard for my type of thin hair as when i use more than a pack and a half you can see the tape thru my hair. Overall im satisfied with this purchase because of the customer service and trying to make the customer happy, although i will go back to my old brand due to the wefts not having much hair on them.  Pics shown: 2 packs installed; and comparison of my old brand with this brand. As you can see there is a huge difference with amounts of hair on the weft.",1559290044261,True,1
B006MRD8D6,B006MRD8D6,2.0,Not worth the price,"Very cute and would work perfectly as an accessory for a VSCO kid to wear on their wrist. Or probably perfect to wrap twice around a horses tale. If you have thick hair to thin I would not recommend this. It was loose after the first day of using it, literally after 20 min.<br /><br />Would only recommend this to wear as an accessory<br />To put a horses hair up<br />Or if you have extremely thick curly hair.<br /><br />Definitely not worth the price.",1592830529589,True,1
B01HFWKXTS,B01HFWKXTS,5.0,I can’t believe this stuff actually worked.,I ripped part of my eyelashes off when I was using my lash curler. I order the cos growth serum and in less than 2 weeks my eyelashes were back! Good stuff.,1539394918370,True,0
B01M3NT8TQ,B01M3NT8TQ,5.0,Beautiful & Bright,My favorite nail color.  Multiple compliments every time I wear it...,1673491466292,True,0
B00WQEJV6M,B00WQEJV6M,5.0,I am very happy with this brush,"I am very happy with this brush. I was a little hesitant at first but this is a brush that could cost way more. The brush does not shed and others said the handle came off , mine hasn't yet but if it does a bit of hot glue will mix that.",1452388412000,True,0
B00WJC658I,B00WJC658I,5.0,Five Stars,I love this hair soft really pretty . I just hope it last a good three months :),1456434358000,True,2
B01LBESKBO,B01LBESKBO,4.0,Good value,There must be something with the make up of the fractured polishes because the red one was half empty and dry. I also received a yellow polish instead of the white base. I still gave it 4 stars because I don't care about the fractured ones and I checked all of the polishes and they have a good consistency. I do love all of the colors and I'm looking forward to trying them all out.,1482598028000,True,11
B07RRNPCH9,B07RRNPCH9,1.0,Only 50 Grams,"These are ok, but I never did locate the gram information before ordering. I wouldn't have made the purchase had I known. There's not enough hair so it's really only good to wear braided so it's not obvious. Not even in a pony tail did it work for me, but maybe other girls could make it work depending on their natural hair. Maybe if 2 or 3 sets are purchased it works out better, cause it's extremely thin hair, but you might as well purchase the expensive high quality. The width doesn't work out either. I had to cut cause my head isn't that wide, plus luckily I already had clips of my own to add. I guess for that I payed for I can't complain too much. Better off spending the big bucks cause you get what you pay for. I wouldn't recommend the product at all. I will wear them braided for a few days cause even though they were only around $57 I still hate for that money to go to waste. The color is on point & I do give credit for that.",1601308605127,True,0
B01AHJY50Y,B01AHJY4YQ,4.0,They felt great at first,Decent scissors.  They felt great at first. I will say they don't slither as well at my gazillion dollar pair of scissors but it otherwise they feel sharp and quality.,1455141664000,True,0
B00YTAH2N0,B00YTAH2N0,2.0,Not worth the money,"The photo in the ad shows 2 brushes, and the description says &#34;2 mirrors&#34;, so I thought I was purchasing 2 brushes. There is only one. I have shoulder length, thin hair. The brush collapsed the first time I used it. Also, when I removed the &#34;Made in China&#34; sticker, it left a sticky residue on the brush. I would not recommend this purchase.",1487530059000,True,1
B077QPJCWH,B077QPJCWH,1.0,I only received 12 metallic colors not 48,I didnt receive what I purchased 😡😡😡 terrible for how long I waited for my delivery and still received the wrong stuff. Plus this polish is too thick!!!,1586902008936,True,0
B01E54U1U0,B01E54U1U0,5.0,This product is adorable and effective,This product is adorable and effective! I love bubble tea and this sleeping pack makes it fun to apply. Best of all you instantly see results!,1465414957000,True,1
B087ZRQJMK,B087ZRQJMK,1.0,Horrible,"Please do not waste your money on this.  The product is very runny, smells horrible and is sticky.  I have purchased this at a store and there is a huge difference.  On top of that you can't return it.",1610759869284,True,0
B011SEQOB0,B07C1YQTGN,5.0,Basic watercolors,"Obviously these are not professional level watercolors, these are meant for kids. I got the bundle because I have two kids that needed them for school, and they weren't available at my local store. They work for school and I even had an extra to send with both kids.",1631296950314,True,1
B01E54U1RI,B0747S72MB,5.0,which sometimes makes me break out but i love the smell and its so cute,"Its very thick, which sometimes makes me break out but i love the smell and its so cute. I would buy again for sure.",1534999085906,True,0
B074PR77QN,B074PR77QN,3.0,3/5,Great for a bit but becomes lifeless and unmanageable quickly.,1545799428864,True,0
B0191H610U,B0191H610U,1.0,it almost looks like a toy,"doesn't work at all, it almost looks like a toy. don't waste your money.",1520373195969,True,0
